step,age,gender,category,amount,fraud
1,'5','F','es_transportation',6.81,0
1,'2','F','es_transportation',45.59,0
1,'2','M','es_transportation',48.19,0
1,'3','M','es_transportation',45.4,0
1,'2','F','es_transportation',47.55,0
1,'2','F','es_transportation',4.57,0
1,'3','M','es_transportation',17.07,0
1,'2','F','es_transportation',10.36,0
1,'3','F','es_transportation',44.02,0
1,'3','F','es_food',4.01,0
1,'2','F','es_transportation',26.55,0
1,'2','F','es_transportation',2.39,0
1,'2','F','es_transportation',72.83,0
1,'6','F','es_transportation',19.55,0
1,'4','M','es_food',14.55,0
1,'6','M','es_transportation',23.81,0
1,'1','M','es_wellnessandbeauty',42.83,0
1,'2','M','es_transportation',29.91,0
1,'2','F','es_transportation',26.22,0
1,'3','F','es_transportation',1.5,0
1,'2','F','es_transportation',30.71,0
1,'3','F','es_barsandrestaurants',8.75,0
1,'3','F','es_transportation',28.75,0
1,'3','M','es_transportation',13.54,0
1,'2','M','es_transportation',32.88,0
1,'3','F','es_transportation',35.76,0
1,'5','F','es_contents',48.27,0
1,'3','F','es_transportation',28.1,0
1,'2','M','es_transportation',35.69,0
1,'2','M','es_transportation',29.54,0
1,'3','M','es_transportation',18.81,0
1,'5','F','es_transportation',7.99,0
1,'2','F','es_transportation',61.1,0
1,'3','M','es_transportation',10.04,0
1,'5','F','es_transportation',6.37,0
1,'6','F','es_transportation',17.4,0
1,'3','F','es_transportation',11.67,0
1,'2','M','es_transportation',3.02,0
1,'4','F','es_transportation',18.99,0
1,'4','F','es_transportation',49.53,0
1,'2','F','es_transportation',6.27,0
1,'1','F','es_transportation',9.57,0
1,'4','M','es_transportation',16.8,0
1,'2','F','es_transportation',29.27,0
1,'2','F','es_health',189.0,0
1,'2','F','es_transportation',23.02,0
1,'1','M','es_transportation',11.85,0
1,'2','F','es_health',91.53,0
1,'4','F','es_transportation',26.89,0
1,'2','F','es_transportation',10.49,0
1,'3','F','es_hyper',41.66,0
1,'4','M','es_transportation',16.57,0
1,'4','F','es_transportation',1.46,0
1,'2','F','es_transportation',7.16,0
1,'2','M','es_health',933.69,1
1,'1','M','es_health',132.13,1
1,'4','F','es_transportation',18.28,0
1,'5','M','es_transportation',41.86,0
1,'2','F','es_food',58.59,0
1,'4','F','es_transportation',17.74,0
1,'3','F','es_transportation',50.65,0
1,'3','M','es_transportation',51.6,0
1,'2','F','es_transportation',44.6,0
1,'4','F','es_food',32.87,0
1,'3','M','es_transportation',21.22,0
1,'2','M','es_food',4.25,0
1,'3','M','es_leisure',285.16,1
1,'1','F','es_leisure',352.7,1
1,'3','M','es_transportation',4.82,0
1,'2','F','es_sportsandtoys',133.98,0
1,'3','M','es_transportation',18.34,0
1,'4','M','es_wellnessandbeauty',62.48,0
1,'3','M','es_transportation',6.25,0
1,'2','M','es_transportation',25.42,0
1,'2','F','es_transportation',56.47,0
1,'4','M','es_transportation',34.84,0
1,'1','F','es_transportation',32.59,0
1,'3','F','es_transportation',50.78,0
1,'4','M','es_transportation',6.17,0
1,'3','F','es_transportation',11.02,0
1,'5','M','es_transportation',62.77,0
1,'3','F','es_transportation',18.66,0
1,'3','M','es_transportation',40.4,0
1,'2','F','es_transportation',59.03,0
1,'3','M','es_food',3.59,0
1,'2','F','es_transportation',4.87,0
1,'1','F','es_transportation',33.01,0
1,'3','M','es_transportation',19.43,0
1,'2','M','es_transportation',4.86,0
1,'2','M','es_transportation',53.64,0
1,'2','M','es_transportation',9.96,0
1,'3','F','es_health',80.02,0
1,'3','F','es_transportation',26.38,0
1,'4','M','es_transportation',5.81,0
1,'2','F','es_transportation',28.56,0
1,'1','F','es_transportation',17.36,0
1,'3','M','es_transportation',15.18,0
1,'5','F','es_transportation',1.02,0
1,'3','F','es_sportsandtoys',1041.31,1
1,'4','M','es_sportsandtoys',591.83,1
1,'3','F','es_transportation',19.38,0
1,'3','M','es_transportation',6.07,0
1,'6','F','es_transportation',12.95,0
1,'5','M','es_transportation',41.61,0
1,'2','M','es_transportation',26.63,0
1,'4','F','es_transportation',57.52,0
1,'2','F','es_transportation',21.36,0
1,'3','M','es_transportation',29.25,0
1,'3','F','es_transportation',24.71,0
1,'2','F','es_transportation',42.7,0
1,'2','M','es_transportation',26.09,0
1,'4','F','es_transportation',25.58,0
1,'2','M','es_transportation',25.15,0
1,'3','M','es_transportation',53.75,0
1,'4','M','es_transportation',30.53,0
1,'6','F','es_home',298.44,1
1,'6','F','es_home',112.77,1
1,'5','F','es_transportation',56.79,0
1,'4','M','es_transportation',75.28,0
1,'3','M','es_transportation',5.72,0
1,'2','F','es_transportation',21.48,0
1,'6','F','es_transportation',0.12,0
1,'1','F','es_transportation',39.96,0
1,'4','F','es_hyper',54.58,0
1,'2','F','es_transportation',27.57,0
1,'2','F','es_barsandrestaurants',67.61,0
1,'2','F','es_transportation',5.83,0
1,'2','F','es_transportation',24.3,0
1,'6','F','es_transportation',65.44,0
1,'1','F','es_transportation',18.32,0
1,'2','M','es_transportation',3.94,0
1,'3','F','es_transportation',9.63,0
1,'2','M','es_transportation',25.58,0
1,'3','F','es_transportation',93.01,0
1,'1','F','es_transportation',42.46,0
1,'6','M','es_transportation',23.35,0
1,'2','M','es_transportation',21.63,0
1,'2','F','es_transportation',38.5,0
1,'6','M','es_transportation',45.18,0
1,'4','F','es_transportation',40.98,0
1,'4','F','es_transportation',42.93,0
1,'2','F','es_transportation',24.26,0
1,'2','M','es_transportation',66.19,0
1,'6','M','es_transportation',26.18,0
1,'5','F','es_transportation',76.55,0
1,'2','M','es_transportation',31.99,0
1,'3','M','es_transportation',5.59,0
1,'4','F','es_transportation',60.34,0
1,'4','M','es_fashion',13.32,0
1,'2','F','es_transportation',63.78,0
1,'3','M','es_transportation',57.13,0
1,'3','M','es_transportation',5.14,0
1,'3','M','es_transportation',16.71,0
1,'1','M','es_transportation',33.22,0
1,'2','F','es_sportsandtoys',317.62,0
1,'2','M','es_transportation',48.6,0
1,'2','M','es_transportation',37.03,0
1,'4','F','es_transportation',23.11,0
1,'4','F','es_transportation',11.77,0
1,'6','F','es_transportation',23.07,0
1,'2','F','es_transportation',9.96,0
1,'1','F','es_transportation',8.18,0
1,'1','F','es_health',905.54,1
1,'6','F','es_health',1126.96,1
1,'3','F','es_transportation',50.11,0
1,'4','F','es_transportation',49.37,0
1,'2','M','es_transportation',17.45,0
1,'5','M','es_transportation',23.61,0
1,'1','F','es_transportation',21.86,0
1,'3','M','es_transportation',70.72,0
1,'2','F','es_transportation',32.08,0
1,'2','M','es_transportation',4.63,0
1,'3','M','es_transportation',12.74,0
1,'3','M','es_transportation',27.14,0
1,'3','F','es_food',7.08,0
1,'3','M','es_transportation',37.03,0
1,'2','F','es_barsandrestaurants',12.98,0
1,'3','M','es_transportation',55.38,0
1,'2','F','es_transportation',11.65,0
1,'2','F','es_transportation',7.32,0
1,'1','F','es_transportation',30.9,0
1,'3','F','es_transportation',10.77,0
1,'2','M','es_transportation',18.5,0
1,'4','F','es_transportation',50.31,0
1,'3','F','es_transportation',43.66,0
1,'1','F','es_transportation',0.6,0
1,'3','F','es_transportation',4.28,0
1,'2','F','es_transportation',50.31,0
1,'5','F','es_transportation',35.43,0
1,'2','F','es_transportation',23.6,0
1,'3','M','es_transportation',45.04,0
1,'3','F','es_transportation',38.29,0
1,'2','F','es_transportation',29.05,0
1,'4','M','es_transportation',15.43,0
1,'4','F','es_transportation',52.86,0
1,'2','M','es_transportation',24.97,0
1,'2','F','es_transportation',29.17,0
1,'1','F','es_health',16.33,0
1,'2','M','es_transportation',41.81,0
1,'1','M','es_transportation',37.66,0
1,'2','F','es_transportation',11.02,0
1,'5','M','es_transportation',55.69,0
1,'4','F','es_transportation',57.82,0
1,'2','F','es_transportation',29.1,0
1,'5','F','es_transportation',42.23,0
1,'5','F','es_transportation',28.6,0
1,'4','M','es_hyper',17.1,0
1,'4','F','es_transportation',27.19,0
1,'3','M','es_transportation',22.81,0
1,'4','F','es_transportation',24.37,0
1,'3','F','es_transportation',37.25,0
1,'3','F','es_transportation',42.13,0
1,'3','M','es_transportation',53.86,0
1,'1','M','es_wellnessandbeauty',162.22,0
1,'5','M','es_transportation',45.2,0
1,'2','F','es_transportation',22.61,0
1,'3','F','es_transportation',21.83,0
1,'2','M','es_transportation',33.09,0
1,'2','F','es_transportation',68.5,0
1,'3','M','es_transportation',4.12,0
1,'2','F','es_transportation',49.2,0
1,'3','M','es_transportation',37.27,0
1,'2','F','es_transportation',0.56,0
1,'3','F','es_transportation',45.08,0
1,'2','M','es_hyper',22.26,0
1,'4','M','es_transportation',60.03,0
1,'4','M','es_transportation',43.05,0
1,'1','F','es_transportation',29.15,0
1,'2','M','es_hyper',17.41,0
1,'3','F','es_transportation',7.27,0
1,'2','F','es_transportation',16.36,0
1,'3','M','es_transportation',32.65,0
1,'2','M','es_transportation',33.26,0
1,'2','F','es_transportation',16.0,0
1,'3','M','es_transportation',11.02,0
1,'4','F','es_transportation',4.27,0
1,'3','M','es_transportation',1.07,0
1,'4','F','es_transportation',30.62,0
1,'2','F','es_transportation',50.94,0
1,'4','M','es_transportation',35.4,0
1,'4','M','es_transportation',32.39,0
1,'1','M','es_transportation',35.53,0
1,'4','M','es_transportation',4.32,0
1,'2','F','es_transportation',0.85,0
1,'1','M','es_transportation',16.29,0
1,'3','F','es_health',84.89,0
1,'1','F','es_transportation',29.64,0
1,'4','F','es_transportation',55.22,0
1,'5','F','es_fashion',110.76,0
1,'2','M','es_transportation',37.03,0
1,'3','F','es_transportation',17.48,0
1,'4','F','es_transportation',0.84,0
1,'2','F','es_transportation',42.25,0
1,'4','M','es_transportation',3.05,0
1,'3','M','es_wellnessandbeauty',1.47,0
1,'2','F','es_transportation',21.31,0
1,'5','F','es_transportation',41.19,0
1,'3','F','es_transportation',21.62,0
1,'2','M','es_transportation',5.24,0
1,'3','M','es_transportation',34.06,0
1,'5','M','es_transportation',34.45,0
1,'4','F','es_transportation',43.01,0
1,'3','F','es_transportation',11.18,0
1,'2','F','es_transportation',46.68,0
1,'2','F','es_wellnessandbeauty',85.0,0
1,'3','F','es_transportation',2.4,0
1,'1','F','es_transportation',14.63,0
1,'3','F','es_transportation',53.78,0
1,'5','M','es_transportation',22.31,0
1,'2','M','es_transportation',19.81,0
1,'4','F','es_transportation',22.04,0
1,'4','F','es_transportation',22.07,0
1,'1','F','es_transportation',42.64,0
1,'2','M','es_barsandrestaurants',60.9,0
1,'2','M','es_transportation',7.15,0
1,'2','F','es_transportation',81.99,0
1,'2','F','es_transportation',21.86,0
1,'2','M','es_hyper',77.94,0
1,'5','F','es_food',3.0,0
1,'3','M','es_transportation',27.68,0
1,'1','F','es_transportation',27.31,0
1,'1','F','es_transportation',38.12,0
1,'3','M','es_transportation',8.21,0
1,'4','F','es_transportation',26.75,0
